,id,createdTime,fields.Unnamed: 0,fields.index,fields.city_name,fields.iata_code,fields.gmt,fields.timezone,fields.latitude,fields.longitude
1399,rec9oLXVxYIBiYvgm,2024-07-21T16:20:30.000Z,7500,6977,Strahan,SRN,10,Australia/Hobart,-42.15,145.31667
1400,rec9ofW1vcfb18mhd,2024-07-21T16:13:20.000Z,1571,1377,Clermont,CMQ,10,Australia/Brisbane,-22.866667,147.5
1401,rec9pGHr97roYq8fh,2024-07-21T16:18:34.000Z,5941,5955,Parsons,PPF,-6,America/Chicago,37.332222,-95.50861
1402,rec9pRNOqjuOFy9Ly,2024-07-21T16:16:59.000Z,4661,7941,Manises,VLC,1,Europe/Madrid,39.490732,-0.455882
1403,rec9pWM2GMWhWsY43,2024-07-21T16:15:39.000Z,3562,3550,Kamphangsaen,KDT,7,Asia/Bangkok,14.1,99.916664
1404,rec9q7WTWnHkXL2Rf,2024-07-21T16:16:39.000Z,4385,4301,Long Island,LSJ,10,Pacific/Port_Moresby,-5.333333,147.08333
1405,rec9qfVTvngOh4ulE,2024-07-21T16:12:03.000Z,520,480,Ayapel,AYA,-5,America/Bogota,8.316667,-75.15
1406,rec9qlbGMeJ9JGpry,2024-07-21T16:21:47.000Z,8520,8222,White River,WTR,-7,America/Phoenix,33.85,-109.96667
1407,rec9qytnZAgRjmaYT,2024-07-21T16:18:22.000Z,5770,5401,Osceola,OEO,-6,America/Chicago,45.3,-92.7
1408,rec9r7x0xKkn6eTpX,2024-07-21T16:19:18.000Z,6545,9294,Reggio nell'Emilia,ZRO,1,Europe/Rome,44.69825,10.63125
1409,rec9rxF0rTHXN7wch,2024-07-21T16:21:24.000Z,8217,7914,Vahitahi,VHZ,-10,Pacific/Tahiti,-18.583332,-138.83333
1410,rec9s9gte9kL47WEb,2024-07-21T16:20:59.000Z,7884,5581,Tillamook,OTK,-8,America/Los_Angeles,45.45622,-123.84401
1411,rec9sI4j4Qn10tAXj,2024-07-21T16:20:14.000Z,7286,3353,Sisimiut,JHS,-3,America/Godthab,66.93694,-53.704166
1412,rec9sqN52uIIzJSaT,2024-07-21T16:22:08.000Z,8801,9182,Zittau,ZIT,1,Europe/Berlin,50.9,14.8333
1413,rec9stDEUh6zuh3wv,2024-07-21T16:19:26.000Z,6660,6464,Rolpa,RPA,5.45,Asia/Kathmandu,26.983334,87.333336
1414,rec9szms58rI52ixT,2024-07-21T16:22:07.000Z,8795,2950,Zhoushan,HSN,8,Asia/Shanghai,29.935259,122.35691
1415,rec9tX06CX335nVLu,2024-07-21T16:20:41.000Z,7658,7381,Takhli,TKH,7,Asia/Bangkok,15.25,100.35
1416,rec9tt5hOIiBtmQls,2024-07-21T16:18:55.000Z,6238,8858,Port Simpson,YPI,-8,America/Vancouver,54.5,-130.33333
1417,rec9txQ639ibPs4Jo,2024-07-21T16:17:36.000Z,5172,4814,Moundou,MQQ,1,Africa/Ndjamena,8.625,16.073334
1418,rec9u6feE1BZ0bRPp,2024-07-21T16:16:58.000Z,4643,4929,Manetai,MVI,10,Pacific/Port_Moresby,-6,155.33333
1419,rec9uLuzPPNCUZwAP,2024-07-21T16:20:13.000Z,7274,6947,Sintang,SQG,8,Asia/Makassar,0.083333,111.583336
1420,rec9vGLwGNsab6Y9E,2024-07-21T16:15:57.000Z,3818,3225,Kinston,ISO,-5,America/New_York,35.326668,-77.61667
1421,rec9vgdcfLxCDr1kY,2024-07-21T16:12:04.000Z,537,870,Bagan,BPE,6.30,Asia/Rangoon,24,96
1422,rec9vgdfILeIwniJJ,2024-07-21T16:13:20.000Z,1572,1225,Clermont-Ferrand,CFE,1,Europe/Paris,45.78032,3.163893
1423,rec9wKDdgu8ARwSUY,2024-07-21T16:12:37.000Z,973,723,Bojnord,BJB,3.30,Asia/Tehran,37.48972,57.30885
1424,rec9x1kDYxrH4GefN,2024-07-21T16:20:21.000Z,7379,7614,South Lake Tahoe,TVL,-8,America/Los_Angeles,38.89417,-119.994446
1425,rec9xM3nAzzhI7HFJ,2024-07-21T16:12:02.000Z,500,437,Aurukun Mission,AUU,10,Australia/Brisbane,-13.166667,142.25
1426,rec9yO2EeIoIezJ9q,2024-07-21T16:16:38.000Z,4362,4048,Lodar,LDR,3,Asia/Aden,13.9,45.86667
1427,rec9zpShvAkWaGeeQ,2024-07-21T16:14:31.000Z,2585,2382,Gayndah,GAH,10,Australia/Brisbane,-25.433332,151.48334
1428,rec9zuodHsLD45CpX,2024-07-21T16:12:15.000Z,674,510,Barranca De Upia,BAC,-5,America/Bogota,4.583333,-72.96667
1429,recA0a2M0IdFiRnt7,2024-07-21T16:17:03.000Z,4711,8929,Marathon,YSP,-5,America/Toronto,48.75,-86.35
1430,recA0cWeU0YRT8Gzf,2024-07-21T16:21:39.000Z,8424,8043,Waris,WAR,9,Asia/Jayapura,-3.116667,140.88333
1431,recA0zJeMuuKgifzk,2024-07-21T16:16:59.000Z,4662,4454,Manistee,MBL,-5,America/Detroit,44.273888,-86.253334
1432,recA176ePtlhRafQp,2024-07-21T16:19:28.000Z,6681,6461,Roseau,ROX,-6,America/Chicago,48.85,-95.76667
1433,recA1RMcbF5QoKaDb,2024-07-21T16:15:11.000Z,3165,3036,Iaura,IAU,10,Pacific/Port_Moresby,-9.783333,148.1
1434,recA1V60Atd60UJBl,2024-07-21T16:21:37.000Z,8393,8122,Wakkanai,WKJ,9,Asia/Tokyo,45.39943,141.7974
1435,recA1VXEblQzZIaOD,2024-07-21T16:12:53.000Z,1197,1181,Cachoeiro Itapemirim,CDI,-3,America/Sao_Paulo,-20.836111,-41.186943
1436,recA1iDm3DO00wcFp,2024-07-21T16:11:37.000Z,152,238,Alexander City,ALX,-6,America/Chicago,32.933334,-85.95
1437,recA1xSqn2zRhOoMy,2024-07-21T16:19:34.000Z,6765,6646,Sado Shima,SDS,9,Asia/Tokyo,38,138.41667
1438,recA25agInvDLMBDi,2024-07-21T16:19:36.000Z,6784,6712,Saint George,SGU,-7,America/Denver,37.032627,-113.51017
1439,recA29dMlvGRCNc9j,2024-07-21T16:13:03.000Z,1338,1259,Casa Grande,CGZ,-7,America/Phoenix,32.88333,-111.75
1440,recA2nltF9ujL1Lia,2024-07-21T16:19:34.000Z,6769,2945,Saga,HSG,9,Asia/Tokyo,33.153828,130.30278
1441,recA2yKvkFFq8KbCX,2024-07-21T16:14:57.000Z,2971,8731,Hay River,YHY,-7,America/Yellowknife,60.845554,-115.778336
1442,recA30N8XS3JCf5bj,2024-07-21T16:20:09.000Z,7222,6764,Sibisa,SIW,7,Asia/Jakarta,2.67,98.93
1443,recA4RI1XJ1u9lYjy,2024-07-21T16:19:29.000Z,6691,6402,Rostock-laage,RLG,1,Europe/Berlin,53.92,12.266667
1444,recA4VQfHzSSWIwv5,2024-07-21T16:20:51.000Z,7781,7419,Tel Aviv Yafo,TLV,2,Asia/Jerusalem,32.000454,34.870743
1445,recA4lCkshcVxVuIo,2024-07-21T16:19:43.000Z,6872,6874,San Ignacio De Velasco,SNG,-4,America/La_Paz,-16.383057,-60.97639
1446,recA4tHrfIGvLHVYj,2024-07-21T16:19:11.000Z,6452,7716,Quirindi,UIR,10,Australia/Sydney,-31.5,150.51666
1447,recA4tMvMHeNUHws1,2024-07-21T16:22:05.000Z,8764,9184,Zamzama,ZIZ,5,Asia/Karachi,26.733334,67.666664
1448,recA5Qqv5hvbBraus,2024-07-21T16:14:57.000Z,2977,3005,Hayward,HWD,-8,America/Los_Angeles,37.666668,-122.083336
1449,recA5lBFGyA2nT6lL,2024-07-21T16:19:32.000Z,6736,6528,Ruti,RUU,10,Pacific/Port_Moresby,-5.183333,144.15
1450,recA6AXzuYWMQOiEX,2024-07-21T16:17:54.000Z,5403,5113,Neftekamsk,NEF,5,Asia/Yekaterinburg,56.1,54.35
1451,recA6QSbgeaKJvhzw,2024-07-21T16:12:31.000Z,901,968,Bintulu,BTU,8,Asia/Kuching,3.171772,113.04346
1452,recA6ZK3yIzLZr4Ry,2024-07-21T16:14:43.000Z,2754,2656,Grantsburg,GTG,-6,America/Chicago,45.783333,-92.683334
1453,recA7dMxOqGMnWbDP,2024-07-21T16:16:14.000Z,4045,4091,La Grange,LGC,-5,America/New_York,33.0075,-85.07083
1454,recA8CvVZVpnOi2uB,2024-07-21T16:13:22.000Z,1597,1125,Cobar,CAZ,10,Australia/Sydney,-31.535,145.79333
1455,recA8LLTza7v5fMvJ,2024-07-21T16:20:33.000Z,7549,7096,Sumbawa,SWQ,8,Asia/Makassar,-8.5,117.416664
1456,recA9CnAGXLYNds4r,2024-07-21T16:18:08.000Z,5596,2298,Numfoor,FOO,9,Asia/Jayapura,-1.05,134.9
1457,recA9Z9aO8LeFlllt,2024-07-21T16:16:00.000Z,3858,3934,Kiwayu,KWY,3,Africa/Nairobi,-2.016667,41.266666
1458,recA9csuKUc0U8YqV,2024-07-21T16:19:16.000Z,6526,6269,Red Bluff,RBL,-8,America/Los_Angeles,40.156555,-122.27292
1459,recA9llBur9caIAt2,2024-07-21T16:21:49.000Z,8555,3119,Wilmington,ILG,-5,America/New_York,39.745833,-75.546667
1460,recAAUYEE2j813uyx,2024-07-21T16:17:04.000Z,4723,4830,Mareeba,MRG,10,Australia/Brisbane,-17,145.46666
1461,recABS5IaFlXqdEBy,2024-07-21T16:12:43.000Z,1063,749,Breckenridge,BKD,-6,America/Chicago,32.75,-98.9
1462,recABsY9nHbYQ3z1o,2024-07-21T16:18:06.000Z,5570,5233,Novato,NOT,-8,America/Los_Angeles,38.143333,-122.55583
1463,recAC8mqG53Omh6ZW,2024-07-21T16:18:03.000Z,5531,5211,Nondalton,NNL,-9,America/Anchorage,59.978527,-154.83777
1464,recACyVgwM8Wt3rjS,2024-07-21T16:14:24.000Z,2484,2322,Fresh Water Bay,FRP,-9,America/Juneau,57.845833,-135.025
1465,recACzHx20uzhm1AE,2024-07-21T16:14:34.000Z,2637,2496,Giebelstadt,GHF,1,Europe/Berlin,49.65,9.966667
1466,recAEOWPj6FcOw9iD,2024-07-21T16:14:26.000Z,2500,2245,Fukushima,FKS,9,Asia/Tokyo,37.226665,140.43279
1467,recAEVVX3zBuan7Rq,2024-07-21T16:13:13.000Z,1473,1602,Chiayi,CYI,8,Asia/Taipei,23.466667,120.38333
1468,recAEx66gJVhcMOeE,2024-07-21T16:12:08.000Z,585,770,Balboa,BLB,-5,America/Panama,8.973056,-79.5575
1469,recAFjiceMS3EH68e,2024-07-21T16:19:04.000Z,6355,5753,Puerto Lempira,PEU,-6,America/Tegucigalpa,15.216667,-83.76667
1470,recAG728cFjZhVkmV,2024-07-21T16:15:42.000Z,3606,3815,Karanambo,KRM,-4,America/Guyana,3.75,-59.316666
1471,recAHFGhWbUYlPvfQ,2024-07-21T16:12:52.000Z,1185,1055,Butuan,BXU,8,Asia/Manila,8.947999,125.48123
1472,recAI6I2k0449wKEZ,2024-07-21T16:16:02.000Z,3878,1419,Kochi,COK,5.30,Asia/Kolkata,10.155644,76.39053
1473,recAJMBbJVCFNFvri,2024-07-21T16:20:57.000Z,7853,7266,Thisted,TED,1,Europe/Copenhagen,57.072224,8.703333
1474,recAJY6MZ3AqHFq2p,2024-07-21T16:16:59.000Z,4669,4630,Manja,MJA,3,Indian/Antananarivo,-21.416668,44.316666
1475,recAJbPD8wTI153TR,2024-07-21T16:18:09.000Z,5617,5385,Oakdale,ODC,-8,America/Los_Angeles,37.75691,-120.79951
1476,recAJc9hh6zdi5NKN,2024-07-21T16:13:21.000Z,1582,1395,Cloncurry,CNJ,10,Australia/Brisbane,-20.668905,140.50851
1477,recAJg2teWDceXREN,2024-07-21T16:14:17.000Z,2383,9126,Fond Du Lac,ZFD,-6,America/Regina,59.316666,-107.166664
1478,recAKgEim6vQ4aIJS,2024-07-21T16:14:28.000Z,2547,2415,Gamboola,GBP,10,Australia/Brisbane,-16.55,143.66667
1479,recAKkSqUi1Ep6SLe,2024-07-21T16:13:07.000Z,1396,1265,Chachapoyas,CHH,-5,America/Lima,-6.216667,-77.85
1480,recAL99n6xG285BYT,2024-07-21T16:20:55.000Z,7833,7316,Thaba-Tseka,THB,2,Africa/Maseru,-28.833332,29.5
1481,recALCMXYnwpolBTy,2024-07-21T16:18:59.000Z,6289,6050,Pratt,PTT,-6,America/Chicago,37.716667,-98.75
1482,recALMadiHFsmyBKe,2024-07-21T16:13:37.000Z,1801,1130,Cumberland,CBE,-5,America/New_York,39.614445,-78.76611
1483,recALjuU1fUFT4aWX,2024-07-21T16:15:39.000Z,3563,3725,Kampot,KMT,7,Asia/Phnom_Penh,10.6,104.166664
1484,recAM2oh8olpjpv0N,2024-07-21T16:13:06.000Z,1389,8621,Centralia,YCE,-5,America/Toronto,43.283333,-81.48333
1485,recAMdHqKsQaFPH18,2024-07-21T16:16:40.000Z,4394,5391,Long Seridan,ODN,8,Asia/Kuching,4.033333,115.066666
1486,recANgE6pjqZFE2X6,2024-07-21T16:14:56.000Z,2954,2883,Hatteras,HNC,-5,America/New_York,35.216667,-75.7
1487,recANjKA85BRvmSmF,2024-07-21T16:19:43.000Z,6870,6704,San Ignacio,SGM,-7,America/Mazatlan,27.45,-113
1488,recANkCuAPGAYfX8J,2024-07-21T16:11:45.000Z,268,9342,Andapa,ZWA,3,Indian/Antananarivo,-14.65,49.61667
1489,recAOM2WTjOwo4RLD,2024-07-21T16:12:18.000Z,720,871,Batuna,BPF,11,Pacific/Guadalcanal,-8.55,158.11667
1490,recAOiYyXQ7qVjTa8,2024-07-21T16:20:21.000Z,7378,8476,South Indian Lake,XSI,-6,America/Winnipeg,56.8,-98.916664
1491,recAOrxCMODt3VLjD,2024-07-21T16:13:31.000Z,1715,1382,Coromandel,CMV,12,Pacific/Auckland,-37,175.66667
1492,recAPUFrrg7P5bf59,2024-07-21T16:12:54.000Z,1216,1456,Calais,CQF,1,Europe/Paris,50.95129,1.858686
1493,recAPe8aV03f3NAJV,2024-07-21T16:18:46.000Z,6113,5866,Placencia,PLJ,-6,America/Belize,16.533333,-88.352776
1494,recAQVkog3zht8B8s,2024-07-21T16:17:24.000Z,5004,4653,Mirnyj,MJZ,9,Asia/Yakutsk,62.533333,114.03333
1495,recAQYp8tssvhj8ZL,2024-07-21T16:21:33.000Z,8348,7931,Vivigani,VIV,10,Pacific/Port_Moresby,-9.330556,150.34166
1496,recARMQRA5GX4mEY0,2024-07-21T16:20:43.000Z,7670,7409,Tallinn,TLL,2,Europe/Tallinn,59.438862,24.754472
1497,recASaMEqyxHO0JHf,2024-07-21T16:22:06.000Z,8778,9119,Zenag,ZEN,10,Pacific/Port_Moresby,-6.95,146.61667
1498,recASu2VisN0nEAcs,2024-07-21T16:20:30.000Z,7494,6979,Stord,SRP,1,Europe/Oslo,59.833332,5.416667
1499,recASuVBFmJ8BiUvO,2024-07-21T16:20:57.000Z,7850,8943,Thicket Portage,YTD,-6,America/Winnipeg,55.316666,-97.7
1500,recASxx8k6OG8J6sj,2024-07-21T16:20:51.000Z,7772,7288,Tefe,TFF,-4,America/Manaus,-3.366667,-64.7
1501,recAUttpHQhIh4bsF,2024-07-21T16:16:35.000Z,4322,4038,Lindeman Island,LDC,10,Australia/Brisbane,-21,149
1502,recAVApMYxy1B0yuw,2024-07-21T16:13:28.000Z,1676,1390,Constanta,CND,2,Europe/Bucharest,44.35,28.483334
1503,recAVOK4NNv9YM8Kj,2024-07-21T16:11:30.000Z,50,8734,Aershan,YIE,8,Asia/Shanghai,47.31,119.910835
1504,recAVSa5eR2MlPoCW,2024-07-21T16:15:00.000Z,3019,8289,Hervey,XDU,-5,America/Montreal,33.4982,-93.7771
1505,recAVZXw96yqwCo9t,2024-07-21T16:20:48.000Z,7739,7360,Tari,TIZ,10,Pacific/Port_Moresby,-5.860556,142.94055
1506,recAVhNPdI5LPJ8rF,2024-07-21T16:17:26.000Z,5020,4723,Miyako Jima,MMY,9,Asia/Tokyo,24.779198,125.29778
1507,recAW6uN5y68a9YgU,2024-07-21T16:19:57.000Z,7053,6791,Sartaneja,SJX,-6,America/Belize,18.3,-88.333336
1508,recAWoiZ1XYFcPT9K,2024-07-21T16:21:27.000Z,8269,8013,Velikij Ustyug,VUS,3,Europe/Moscow,60.766666,46.316666
1509,recAX37sHX3L7rUWr,2024-07-21T16:18:06.000Z,5578,5266,Now Shahr,NSH,3.30,Asia/Tehran,36.666668,51.5
1510,recAXFXgQihAIA9q1,2024-07-21T16:18:04.000Z,5541,5186,Norfolk Island,NLK,11,Pacific/Norfolk,-29.0425,167.93944
1511,recAXdMNE6gOuUOi2,2024-07-21T16:15:55.000Z,3782,2483,Kilgore,GGG,-6,America/Chicago,32.386665,-94.71528
1512,recAYZLWk3ard8kMY,2024-07-21T16:13:49.000Z,1971,8648,Digby,YDG,-4,America/Halifax,44.61667,-65.76667
1513,recAYvcvF1YtMNPjT,2024-07-21T16:20:09.000Z,7213,6915,Show Low,SOW,-7,America/Phoenix,34.264442,-110.004166
1514,recAZ23A2j2ECbtHJ,2024-07-21T16:18:33.000Z,5925,5661,Paris,PAR,1,Europe/Paris,48.856614,2.352222
1515,recAZp2kOxwJJQLwX,2024-07-21T16:19:58.000Z,7077,9086,Sayaboury,ZBY,7,Asia/Vientiane,19.25,101.7
1516,recAa0ONQg0dYo8Mj,2024-07-21T16:12:33.000Z,936,676,Blenheim,BHE,12,Pacific/Auckland,-41.513588,173.86765
1517,recAaRlT79ca95cw4,2024-07-21T16:17:57.000Z,5457,5088,Newcastle,NCS,2,Africa/Johannesburg,-27.774166,29.99
1518,recAaox7kqfnO8fDy,2024-07-21T16:21:23.000Z,8204,7754,Uummannaq,UMD,-3,America/Godthab,70.66889,-52.11778
1519,recAayywnrFYMzNdV,2024-07-21T16:13:27.000Z,1661,1182,Conceicao Do Araguaia,CDJ,-3,America/Belem,-8.233333,-49.283333
1520,recAb3lReyA0AkZo5,2024-07-21T16:20:14.000Z,7287,6767,Sissano,SIZ,10,Pacific/Port_Moresby,-3,142.05
1521,recAbPkoRylbLPMSS,2024-07-21T16:19:01.000Z,6318,5965,Proserpine,PPP,10,Australia/Brisbane,-20.488922,148.55194
1522,recAbarKe1bYkX8g3,2024-07-21T16:17:32.000Z,5115,4763,Moomba,MOO,9.30,Australia/Adelaide,-27.5,149.83333
1523,recAc2bXxqKZEVhFW,2024-07-21T16:18:22.000Z,5763,5570,Orsk,OSW,5,Asia/Yekaterinburg,51.2,58.566666
1524,recAcIEmPoWOohKAI,2024-07-21T16:19:19.000Z,6568,6329,Rewa,REW,5.30,Asia/Kolkata,24.533333,81.3
1525,recAcOGkGCKZDopwa,2024-07-21T16:19:00.000Z,6293,5998,Pres. Roque Saenz Pena,PRQ,-3,America/Argentina/Cordoba,-26.833332,-60.666668
1526,recAcci6j2a9yFV2H,2024-07-21T16:20:05.000Z,7165,7111,Shanshan,SXJ,8,Asia/Shanghai,42.816666,90.23333
1527,recAd4XjxUSopQtmU,2024-07-21T16:18:40.000Z,6027,5773,Perpignan,PGF,1,Europe/Paris,42.741016,2.868183
1528,recAdxK7BV9kIkmWb,2024-07-21T16:21:16.000Z,8112,7674,Ubatuba,UBT,-3,America/Sao_Paulo,-23.433332,-45.083332
1529,recAe57xQzwHy9clP,2024-07-21T16:11:56.000Z,423,475,Arutua,AXR,-10,Pacific/Tahiti,-15.25,-146.75
1530,recAf8Fjwkh6fPdmk,2024-07-21T16:18:51.000Z,6176,5963,Popayan,PPN,-5,America/Bogota,2.45,-76.60889
1531,recAf9i5nUQrljdpf,2024-07-21T16:17:57.000Z,5453,5332,New York,NYC,-5,America/New_York,40.714353,-74.005973
1532,recAfSnUapYN8I4hb,2024-07-21T16:11:33.000Z,95,199,Akiak,AKI,-9,America/Anchorage,60.905556,-161.22333
1533,recAhLq0BnqYUfNWg,2024-07-21T16:14:46.000Z,2801,2625,Groningen,GRQ,1,Europe/Amsterdam,53.120277,6.575556
1534,recAi1g5up2IUzIgQ,2024-07-21T16:19:27.000Z,6678,9206,Rorschach,ZJZ,1,Europe/Zurich,47.478,9.4903
1535,recAjjdc92TYp3JL5,2024-07-21T16:16:53.000Z,4575,4487,Makhachkala,MCX,3,Europe/Moscow,42.82095,47.65611
1536,recAk6Y88bxXR9hwd,2024-07-21T16:16:56.000Z,4616,4707,Mamfe,MMF,1,Africa/Douala,5.716667,9.3
1537,recAk8slkNmzcZbwy,2024-07-21T16:15:46.000Z,3652,3865,Kathmandu,KTM,5.45,Asia/Kathmandu,27.699905,85.35657
1538,recAkzT3vCL3jFZvE,2024-07-21T16:13:33.000Z,1743,1559,Courchevel,CVF,1,Europe/Paris,45.396667,6.634722
1539,recAlmzGYK9WDF3VF,2024-07-21T16:13:05.000Z,1362,1508,Catania,CTA,1,Europe/Rome,37.47066,15.065877
1540,recAloPEozAHa0uiZ,2024-07-21T16:20:49.000Z,7755,7408,Tatalina,TLJ,-9,America/Anchorage,62.885277,-155.96806
1541,recAm2CMzfZqLw6qI,2024-07-21T16:17:16.000Z,4885,4516,Melfi,MEF,1,Africa/Ndjamena,11.05,17.95
1542,recAmFU4kt5W1BIdd,2024-07-21T16:20:18.000Z,7345,6731,Sokcho,SHO,9,Asia/Seoul,38.13333,128.6
1543,recAmLig6sZF0nM22,2024-07-21T16:21:06.000Z,7988,7262,Trat,TDX,7,Asia/Bangkok,12.273953,102.31867
1544,recAmc6Ir4u0BgVVR,2024-07-21T16:19:06.000Z,6384,5920,Pune,PNQ,5.30,Asia/Kolkata,18.581388,73.920555
1545,recAnh1F5d8aiixLN,2024-07-21T16:14:56.000Z,2946,2946,Hastings,HSI,-6,America/Chicago,40.605556,-98.42694
1546,recAnpQXfTZvDzKfr,2024-07-21T16:12:58.000Z,1265,1142,Canberra,CBR,10,Australia/Canberra,-35.30735,149.19052
1547,recAo0LHsHIiCUtjK,2024-07-21T16:16:16.000Z,4065,5930,La Verne,POC,-8,America/Los_Angeles,34.033333,-117.51667
1548,recAo67Xyw9IwnJuA,2024-07-21T16:13:44.000Z,1895,1658,Debra Marcos,DBM,3,Africa/Addis_Ababa,10.319444,37.743057
1549,recAp0R8YIHA3JHXy,2024-07-21T16:18:19.000Z,5738,5483,Oranjemund,OMD,2,Africa/Windhoek,-28.583332,16.45
1550,recApPEepDaqEqgim,2024-07-21T16:12:56.000Z,1239,1229,Camfield,CFI,9.30,Australia/Darwin,-17.033333,131.28334
1551,recApZbsDXejn1aMY,2024-07-21T16:14:04.000Z,2188,2076,Eliptamin,EPT,10,Pacific/Port_Moresby,-5.033333,141.66667
1552,recApfgv0mbG5ewii,2024-07-21T16:17:13.000Z,4843,4459,Mbarara,MBQ,3,Africa/Kampala,-0.616667,30.65
1553,recAsQK4gRN7cosRP,2024-07-21T16:18:49.000Z,6141,3794,Pohang,KPO,9,Asia/Seoul,35.98371,129.43375
1554,recAsSxX1nLbk2JJA,2024-07-21T16:12:05.000Z,557,925,Bahia Solano,BSC,-5,America/Bogota,6.183333,-77.4
1555,recAsj0Xp9R7citO3,2024-07-21T16:19:12.000Z,6461,7936,Rach Gia,VKG,7,Asia/Ho_Chi_Minh,10.083333,105.083336
1556,recAskCH5PkAbBFCJ,2024-07-21T16:16:41.000Z,4416,4229,Los Andes,LOB,-4,America/Santiago,-29.966667,-71.53333
1557,recAsnSqxPL10izgN,2024-07-21T16:21:27.000Z,8250,7857,Vanimo,VAI,10,Pacific/Port_Moresby,-2.694722,141.30194
1558,recAtU1IsgiAxNFGM,2024-07-21T16:13:02.000Z,1325,1295,Carroll,CIN,-6,America/Chicago,42.066666,-94.86667
1559,recAuLHKgQREFZjwl,2024-07-21T16:13:03.000Z,1333,8902,Cartwright,YRF,-4,America/Goose_Bay,53.682606,-57.03828
1560,recAuR6NLP8YKryGL,2024-07-21T16:13:23.000Z,1604,1496,Cochstedt,CSO,1,Europe/Berlin,51.85,11.416667
1561,recAueCHLd501XG31,2024-07-21T16:17:07.000Z,4762,4200,Marsa Brega,LMQ,2,Africa/Tripoli,30.379444,19.579445
1562,recAukT6TJjzKUUcC,2024-07-21T16:16:14.000Z,4033,4020,La Ceiba,LCE,-6,America/Tegucigalpa,15.740556,-86.85722
1563,recAvshRuAbKUD5Hi,2024-07-21T16:12:11.000Z,629,668,Bangassou,BGU,1,Africa/Bangui,4.786667,22.784445
1564,recAwCPl3oogoDlut,2024-07-21T16:12:10.000Z,613,5598,Ban Houei,OUI,7,Asia/Vientiane,18.936111,102.67083
1565,recAwRcZIiqKsF8Cc,2024-07-21T16:17:57.000Z,5449,8296,New Richmond,XEM,-5,America/Montreal,37.5701,-81.4887
1566,recAwXJECB92z2rjE,2024-07-21T16:18:10.000Z,5624,5355,Oaxaca,OAX,-6,America/Mexico_City,17.000883,-96.721634
1567,recAwxeGVEFoP5iVd,2024-07-21T16:19:27.000Z,6676,6469,Roper Valley,RPV,9.30,Australia/Darwin,-14.966667,134.03334
1568,recAy2jbo7wpRlBF1,2024-07-21T16:13:50.000Z,1981,1801,Dinangat,DNU,10,Pacific/Port_Moresby,-6.15,146.66667
1569,recAyQdzK7oa0ON3q,2024-07-21T16:21:53.000Z,8619,9002,Wrigley,YWY,-7,America/Yellowknife,63.210556,-123.438614
1570,recAzELoCXEHpPnQ3,2024-07-21T16:15:34.000Z,3501,3686,Kaele,KLE,1,Africa/Douala,10.116667,14.45
1571,recAzFF7mXzvUoYvd,2024-07-21T16:13:39.000Z,1839,1896,Daly River,DVR,9.30,Australia/Darwin,-13.75,130.68333
1572,recAzRgTOn8SrD2ng,2024-07-21T16:14:09.000Z,2263,2074,Esperance,EPR,8,Australia/Perth,-33.68248,121.83039
1573,recB1i6QcapTRdFtR,2024-07-21T16:12:25.000Z,817,613,Benton Harbor,BEH,-5,America/Detroit,42.127777,-86.42833
1574,recB2JtZzzLVPbyn7,2024-07-21T16:20:51.000Z,7778,7375,Tekadu,TKB,10,Pacific/Port_Moresby,-7.666667,146.55
1575,recB2LYCDXP3IVtvl,2024-07-21T16:17:17.000Z,4903,4668,Merauke,MKQ,9,Asia/Jayapura,-8.516667,140.5
1576,recB3BhCXNdf8gVVm,2024-07-21T16:22:01.000Z,8711,8737,Yichang,YIH,8,Asia/Shanghai,30.549934,111.478935
1577,recB3uWS3b9tLfBba,2024-07-21T16:12:56.000Z,1247,8604,Campbell River,YBL,-8,America/Vancouver,50.029164,-125.273987
1578,recB42vWgTWUGSWuG,2024-07-21T16:16:25.000Z,4180,3985,Las Vegas,LAS,-8,America/Los_Angeles,36.114646,-115.172816
1579,recB4VxdvnMsIq950,2024-07-21T16:18:54.000Z,6216,6038,Port Heiden,PTH,-9,America/Anchorage,56.95667,-158.6375
1580,recB4yYtJseR55IXO,2024-07-21T16:22:01.000Z,8729,5543,Yoro,ORO,-6,America/Tegucigalpa,15.125278,-87.13389
1581,recB5KKbHcCNnbrgK,2024-07-21T16:14:57.000Z,2965,3004,Hawabango,HWA,10,Pacific/Port_Moresby,-7.433333,145.96666
1582,recB5zaNkoQikpw7F,2024-07-21T16:16:27.000Z,4216,4330,Le Touquet,LTQ,1,Europe/Paris,50.515,1.628056
1583,recB6N4TclamtfBeE,2024-07-21T16:20:20.000Z,7368,6897,Sorocaba,SOD,-3,America/Sao_Paulo,-23.483334,-47.45
1584,recB6XefYmO1CK5BU,2024-07-21T16:12:12.000Z,633,655,Bangui,BGF,1,Africa/Bangui,4.396111,18.520279
1585,recB72FssDZowcIot,2024-07-21T16:21:35.000Z,8372,8030,Wadi Ad Dawasir,WAE,3,Asia/Riyadh,20.498444,45.20445
1586,recB78SmgEJlvMtKg,2024-07-21T16:21:12.000Z,8058,8950,Tulugak,YTK,-5,America/Montreal,59.5,-77.75
1587,recB7i2SID8NRC0Qa,2024-07-21T16:14:09.000Z,2269,8671,Estevan,YEN,-6,America/Regina,49.166668,-102.98333
